AM_ID,TA_ID,TAMBON_T,TAMBON_E
5402,540207,ทุ่งศรี,Rong Khem
5402,540204,ร้องเข็ม,Si Narong
5402,540209,แม่ยางฮ่อ,Mae Yang Ho
5402,540215,แม่ยางร้อง,Mae Yang Rong
5402,540201,ร้องกวาง,Rong Kwang
5402,540205,น้ำเลา,Nam Lao
5402,540214,แม่ทราย,Mae Sai
5402,540210,ไผ่โทน,Phai Thon
5402,540213,ห้วยโรง,Huai Rong
5402,540206,บ้านเวียง,Ban Wiang
5403,540305,ปากกาง,Pak Kang
5403,540306,หัวทุ่ง,Hua Thung
5403,540307,ทุ่งแล้ง,Thung Laeng
5403,540308,บ่อเหล็กลอง,Bo Lek Long
5403,540301,ห้วยอ้อ,Huai O
5403,540309,แม่ปาน,Mae Pan
5403,540302,บ้านปิน,Ban Pin
5403,540304,เวียงต้า,Wiang Ta
5403,540303,ต้าผามอก,Ta Pha Mok
5404,540408,บ้านกาศ,Ban Kat
5404,540412,พระหลวง,Phra Luang
5404,540401,สูงเม่น,Sung Men
5404,540404,ดอนมูล,Don Mun
5404,540402,น้ำชำ,Nam Cham
5404,540409,ร่องกาศ,Rong Kat
5404,540406,บ้านกวาง,Ban Kwang
5404,540410,สบสาย,Sop Sai
5404,540411,เวียงทอง,Wiang Thong
5404,540405,บ้านเหล่า,Ban Lao
5404,540407,บ้านปง,Ban Pong
5404,540403,หัวฝาย,Hua Fai
5405,540501,เด่นชัย,Den Chai
5405,540505,ปงป่าหวาย,Pong Pa Wai
5405,540502,แม่จั๊วะ,Mae Chua
5405,540504,ห้วยไร่,Huai Rai
5405,540503,ไทรย้อย,Sai Yoi
5406,540607,แดนชุมพล,Daen Chumphon
5406,540608,ทุ่งน้าว,Thung Nao
5406,540605,หัวเมือง,Hua Mueang
5406,540602,บ้านกลาง,Ban Klang
5406,540601,บ้านหนุน,Ban Nun
5406,540603,ห้วยหม้าย,Huai Mai
5406,540604,เตาปูน,Tao Pun
5406,540606,สะเอียบ,Sa-Iap
5407,540707,แม่เกิ๋ง,Mae Koeng
5407,540706,ป่าสัก,Pa Sak
5407,540703,แม่ป้าก,Mae Pak
5407,540702,สรอย,Soi
5407,540705,แม่พุง,Mae Phung
5407,540701,วังชิ้น,Wang Chin
5407,540704,นาพูน,Na Phun
5408,540801,แม่คำมี,Mae Kham Mi
5408,540805,ตำหนักธรรม,Tamnak Tham
5408,540803,น้ำรัด,Nam Rat
5408,540804,วังหลวง,Wang Luang
5408,540802,หนองม่วงไข่,Nong Muang Khai
5408,540806,ทุ่งแค้ว,Thung Khaeo
5501,550101,ในเวียง,Nai Wiang
5501,550105,ถืมตอง,Thuem Thong
5501,550109,กองควาย,Kong Khwai
5501,550104,ไชยสถาน,Chaiya Sathan
5501,550107,นาชาว,Na Sao
5501,550106,เรือง,Rueang
5501,550108,ดู่ใต้,Du Tai
5501,550116,สวก,Suak
5501,550103,ผาสิงห์,Pha Sing
5501,550102,บ่อ,Bo
5501,550117,สะเนียน,Sanian
5502,550203,หมอเมือง,Mo Mueang
5502,550205,น้ำปาย,Nam Pai
5502,550202,หนองแดง,Nong Daeng
5502,550206,แม่จริม,Mae Charim
5502,550204,น้ำพาง,Nam Phang
5503,550302,ป่าคาหลวง,Pa Kha Luang
5503,550303,สวด,Suat
5503,550304,บ้านพี้,Ban Phi
5503,550301,บ้านฟ้า,Ban Fa
5504,550401,นาน้อย,Na Noi
5504,550406,บัวใหญ่,Bua Yai
5504,550407,น้ำตก,Namtok
5504,550405,สันทะ,Santha
5504,550404,สถาน,Sathan
5504,550402,เชียงของ,Chiang Khong
5504,550403,ศรีษะเกษ,Sisa Ket
5505,550513,ป่ากลาง,Pa Klang
5505,550514,วรนคร,Wara Nakhon
5505,550501,ปัว,Pua
5505,550502,แงง,Ngaeng
5505,550504,ศิลาแลง,Sila Laeng
5505,550509,ไชยวัฒนา,Chai Watthana
5505,550512,สกาด,Sakat
5505,550503,สถาน,Sathan
5505,550510,เจดียชัย,Chedi Chai
5505,550505,ศิลาเพชร,Sila Phet
5505,550506,อวน,Ouan
5505,550511,ภูคา,Phu Kha
5506,550601,ริม,Rim
5506,550609,ท่าวังผา,Tha Wang Pha
5506,550604,ยม,Yom
5506,550603,ผาตอ,Pha To
5506,550607,จอมพระ,Chom Phra
5506,550608,แสนทอง,Saen Thong
5506,550606,ศรีภูมิ,Si Phum
5506,550605,ตาลชุม,Tan Chum
5506,550602,ป่าคา,Pa Kha
5506,550610,ต.ผาทอง,Pha Thong
5507,550705,นาเหลือง,Na Lueang
5507,550701,กลางเวียง,Klang Wiang
5507,550704,ตาลชุม,Tan Chum
5507,550708,น้ำปั้ว,Nam Pua
5507,550716,แม่สา,Mae Sa
5507,550715,จอมจันทร์,Chom Chan
5507,550702,ขึ่ง,Khueng
5507,550710,ปงสนุก,Pong Sanuk
5507,550717,ทุ่งศรีทอง,Thung Si Thong
5507,550714,แม่สาคร,Mae Sakhon
5507,550703,ไหล่น่าน,Lai Nan
5507,550706,ส้าน,San
5507,550712,ส้านนาหนองใหม่,Sanna Nong Mai
5507,550711,อ่ายนาไลย,I Na Lai
5507,550713,แม่ขะนิง,Mae Khaning
5507,550707,น้ำมวบ,Nam Muap
5507,550709,ยาบหัวนา,Yap Hua Na
5508,550803,และ,Lae
5508,550801,ปอน,Pon
5508,550804,ทุ่งช้าง,Thung Chang
5508,550802,งอบ,Ngop
5509,550903,เชียงคาน,Chiang Khan
5509,550909,พระพุทธบาท,Phraphutthabat
5509,550904,พระธาตุ,Phrathat
5509,550908,พญาแก้ว,Phaya Kaeo
5509,550901,เชียงกลาง,Chiang Klang
5509,550902,เปือ,Puea
5510,551003,เมืองลี่,Mueang Li
5510,551004,ปิงหลวง,Ping Luang
5510,551002,บ่อแก้ว,Bo Kaeo
5510,551001,นาทะนุง,Na Thanung
5511,551101,ดู่พงษ์,Du Phong
5511,551102,ป่าแลวหลวง,Pa Laeo Luang
5511,551103,พงษ์,Phong
5512,551201,บ่อเกลือเหนือ,Bo Kluea Nuea
5512,551205,ดงพญา,Dong Phaya
5512,551204,ภูฟ้า,Phu Fa
5512,551202,บ่อเกลือใต้,Bo Kluea Tai
5513,551303,ยอด,Yot
5513,551301,นาไร่หลวง,Na Rai Luang
5513,551302,ชนแดน,Chon Daen
5514,551401,ม่วงตึ๊ด,Muang Tuet
5514,551402,นาปัง,Na Pang
5514,551406,ท่าน้าว,Tha Nao
5514,551404,น้ำเกี๋ยน,Nam Kian
5514,551403,น้ำแก่น,Nam Kaen
5514,551405,เมืองจัง,Mueang Chang
5514,551407,ฝายแก้ว,Fai Kaeo
5515,551501,ห้วยโก๋น,Huai Kon
5515,551502,ขุนน่าน,Khun Nan
5601,560101,เวียง,Wiang
5601,560102,แม่ต๋ำ,Mae Tam
5601,560115,บ้านสาง,Ban Sang
5601,560105,บ้านตุ่น,Ban Tun
5601,560114,แม่ใส,Mae Sai
5601,560118,สันป่าม่วง,San Pa Muang
5601,560113,ท่าวังทอง,Tha Wang Thong
5601,560107,บ้านต๋อม,Ban Tom
5601,560116,ท่าจำปี,Tha Champi
5601,560111,บ้านใหม่,Ban Mai
5601,560106,บ้านต๊ำ,Ban Tam
5601,560108,แม่ปีม,Mae Puem
5601,560112,จำป่าหวาย,Champa Wai
5601,560104,แม่นาเรือ,Mae Na Ruea
5601,560110,แม่กา,Mae Ka
5602,560206,ห้วยยางขาม,Huai Yang Kham
5602,560203,ลอ,Lo
5602,560201,ห้วยข้าวก่ำ,Huai Khao Kam
5602,560205,ทุ่งรวงทอง,Thung Ruang Thong
5602,560204,หงส์หิน,Hong Hin
5602,560207,พระธาตุขิงแกง,Phrathat Khing Kaeng
5602,560202,จุน,Chun
5603,560307,เวียง,Wiang
5603,560301,หย่วน,Yuan
5603,560314,ทุ่งผาสุข,Thung Pha Suk
5603,560309,เจดีย์คำ,Chedi Kham
5603,560311,เชียงบาน,Chiang Ban
5603,560310,ร่มเย็น,Rom Yen
5603,560313,อ่างทอง,Ang Thong
5603,560306,น้ำแวน,Nam Waen
5603,560312,แม่ลาว,Mae Lao
5603,560308,ฝายกวาง,Fai Kwang
5604,560401,เชียงม่วน,Chiang Muan
5604,560402,บ้านมาง,Ban Mang
5604,560403,สระ,Sa
5605,560510,บุญเกิด,Bunkoet
5605,560511,สว่างอารมณ์,Sawang Arom
5605,560502,ดอนศรีชุม,Don Si Chum
5605,560501,ดอกคำใต้,Dok Khamtai
5605,560507,ป่าซาง,Pa Sang
5605,560512,คือเวียง,Khue Wiang
5605,560509,ดงสุวรรณ,Dong Suwan
5605,560506,สันโค้ง,San Khong
5605,560504,บ้านปิน,Ban Pin
5605,560505,ห้วยลาน,Huai Lan
5605,560503,บ้านถ้ำ,Ban Tham
5605,560508,หนองหล่ม,Nong Lom
5606,560602,ควร,Khuan
5606,560606,นาปรัง,Na Prang
5606,560603,ออย,Oi
5606,560604,งิม,Ngim
5606,560601,ปง,Pong
5606,560607,ขุนควร,Khun Khuan
5606,560605,ผาช้างน้อย,Pha Chang Noi
5607,560701,แม่ใจ,Mae Chai
5607,560706,เจริญราษฎร์,Charoen Rat
5607,560703,แม่สุก,Mae Suk
5607,560704,ป่าแฝก,Pa Faek
5607,560702,ศรีถ้อย,Si Thoi
5607,560705,บ้านเหล่า,Ban Lao
5608,560802,ป่าสัก,Pa Sak
5608,560805,สบบง,Sop Bong
5608,560804,เชียงแรง,Chiang Raeng
5608,560801,ภูซาง,Phu Sang
5608,560803,ทุ่งกล้วย,Thung Kluai
5609,560903,แม่อิง,Mae Ing
5609,560902,ดงเจน,Dong Chen
5609,560901,ห้วยแก้ว,Huai Kaeo
5701,570101,เวียง,Wiang
5701,570107,สันทราย,San Sai
5701,570118,ท่าสาย,Tha Sai
5701,570102,รอบเวียง,Rop Wiang
5701,570114,ริมกก,Rim Kok
5701,570111,แม่กรณ์,Mae Kon
5701,570120,ดอยฮาง,Doi Hang
5701,570116,ป่าอ้อดอนชัย,Pa O Don Chai
5701,570104,นางแล,Nang Lae
5701,570103,บ้านดู่,Ban Du
5701,570105,แม่ข้าวต้ม,Mae Khao Tom
5701,570115,ดอยลาน,Doi Lan
5701,570113,ห้วยสัก,Huai Sak
5701,570106,แม่ยาว,Mae Yao
5701,570112,ห้วยชมภู,Huai Chomphu
5702,570208,เมืองชุม,Mueang Chum
5702,570204,เวียงเหนือ,Wiang Nuea
5702,570202,เวียงชัย,Wiang Chai
5702,570206,ดอนศิลา,Don Sila
5702,570203,ผางาม,Pha Ngam
5703,570304,บุญเรือง,Bunrueang
5703,570303,ครึ่ง,Khrueng
5703,570310,ริมโขง,ริมโขง
5703,570302,สถาน,Sathan
5703,570301,เวียง,Wiang
5703,570308,ศรีดอนชัย,ศรีดอนชัย
5703,570305,ห้วยซ้อ,Huai So
5704,570411,สันทรายงาม,San Sai Ngam
5704,570412,ศรีดอนไชย,Si Don Chai
5704,570413,หนองแรด,Nong Raet
5704,570405,เชียงเคี่ยน,Chiang Khian
5704,570410,หงาว,Ngao
5704,570403,ปล้อง,Plong
5704,570404,แม่ลอย,
5704,570402,งิ้ว,Ngio
5704,570401,เวียง,Wiang
5704,570409,ตับเต่า,Tap Tao
5705,570504,สันติสุข,Santi Suk
5705,570505,ดอยงาม,Doi Ngam
5705,570513,เมืองพาน,Mueang Phan
5705,570506,หัวง้ม,Hua Ngom
5705,570509,ม่วงคำ,Muang Kham
5705,570512,แม่เย็น,Mae Yen
5705,570503,ธารทอง,Than Thong
5705,570507,เจริญเมือง,Charoen Mueang
5705,570511,สันกลาง,San Klang
5705,570501,สันมะเค็ด,San Makhet
5705,570515,เวียงห้าว,Wiang Hao
5705,570514,ทานตะวัน,Than Tawan
5705,570502,แม่อ้อ,Mae O
5705,570510,ทรายขาว,Sai Khao
5705,570508,ป่าหุ่ง,Pa Hung
5706,570606,ศรีโพธิ์เงิน,Si Pho Ngoen
5706,570603,สันมะค่า,San Makha
5706,570605,โรงช้าง,Rong Chang
5706,570601,ป่าแดด,Pa Daet
5706,570602,ป่าแงะ,Pa Ngae
5707,570710,แม่ไร่,Mae Rai
5707,570713,จอมสวรรค์,Chom Sawan
5707,570703,แม่คำ,Mae Kham
5707,570701,แม่จัน,Mae Chan
5707,570711,ศรีค้ำ,Si Kham
5707,570705,สันทราย,San Sai
5707,570712,จันจว้าใต้,Chan Chawa Tai
5707,570704,ป่าซาง,Pa Sang
5707,570702,จันจว้า,Chan Chawa
5707,570706,ท่าข้าวเปลือก,Tha Khao Plueak
5707,570708,ป่าตึง,Pa Tueng
5708,570802,ป่าสัก,Pa Sak
5708,570806,โยนก,Yonok
5708,570801,เวียง,Wiang
5708,570804,ศรีดอนมูล,Si Don Mun
5708,570805,แม่เงิน,Mae Ngoen
5708,570803,บ้านแซว,Ban Saeo
5709,570901,แม่สาย,Mae Sai
5709,570906,เวียงพางคำ,Wiang Phang Kham
5709,570908,บ้านด้าย,Ban Dai
5709,570909,โป่งงาม,Pong Ngam
5709,570905,ศรีเมืองชุม,Si Mueang Chum
5709,570904,โป่งผา,Pong Pha
5709,570902,ห้วยไคร้,Huai Khrai
5709,570903,เกาะช้าง,Ko Chang
5710,571003,แม่พริก,Mae Phrik
5710,571007,เจดีย์หลวง,Chedi Luang
5710,571004,ศรีถ้อย,Si Thoi
5710,571001,แม่สรวย,Mae Saruai
5710,571002,ป่าแดด,Pa Daet
5710,571005,ท่าก๊อ,Tha Ko
5710,571006,วาวี,Wawi
5711,571105,เวียงกาหลง,Wiang Kalong
5711,571103,บ้านโป่ง,Ban Pong
5711,571106,แม่เจดีย์,Mae Chedi
5711,571104,ป่างิ้ว,Pa Ngio
5711,571102,เวียง,Wiang
5711,571107,แม่เจดีย์ใหม่,Mae Chedi Mai
5711,571101,สันสลี,San Sali
5712,571202,แม่ต๋ำ,Mae Tam
5712,571205,ตาดควัน,Tat Khwan
5712,571204,เม็งราย,Mengrai
5712,571201,แม่เปา,Mae Pao
5712,571203,ไม้ยา,Mai Ya
5713,571304,ท่าข้าม,Tha Kham
5713,571303,หล่ายงาว,Lai Ngao
5713,571301,ม่วงยาย,Muang Yai
5713,571302,ปอ,Po
5714,571402,ป่าตาล,Pa Tan
5714,571401,ต้า,Ta
5714,571403,ยางฮอม,Yang Hom
5715,571503,แม่สลองนอก,Mae Salong Nok
5715,571504,แม่ฟ้าหลวง,Mae Fa Luang
5715,571501,เทอดไทย,Thoet Thai
5715,571502,แม่สลองใน,Mae Salong Nai
5716,571603,บัวสลี,Bua Sali
5716,571602,จอมหมอกแก้ว,Chom Mok Kaeo
5716,571604,ป่าก่อดำ,Pa Ko Dam
5716,571605,โป่งแพร่,Pong Phrae
5716,571601,ดงมะดะ,Dong Mada
5717,571702,ดงมหาวัน,Dong Mahawan
5717,571703,ป่าซาง,Pa Sang
5717,571701,ทุ่งก่อ,Thung Ko
5718,571803,หนองป่าก่อ,Nong Pa Ko
5718,571801,ปงน้อย,Pong Noi
5718,571802,โชคชัย,Chok Chai
5801,580101,จองคำ,Chong Kham
5801,580104,ปางหมู,Pang Mu
5801,580103,ผาบ่อง,Pha Bong
5801,580102,ห้วยโป่ง,Huai Pong
5801,580109,ห้วยปูลิง,Huai Pu Ling
5801,580105,หมอกจำแป่,Mok Champae
5802,580204,แม่ยวมน้อย,Mae Yuam Noi
5802,580205,แม่กิ๊,Mae Ki
5802,580206,แม่อูคอ,Mae U Kho
5802,580203,เมืองปอน,Mueang Pon
5802,580202,แม่เงา,Mae Ngao
5802,580201,ขุนยวม,Khun Yuam
5803,580301,เวียงใต้,Wiang Tai
5803,580304,แม่ฮี้,Mae Hi
5803,580305,ทุ่งยาว,Thung Yao
5803,580303,แม่นาเติง,Mae Na Toeng
5803,580307,โป่งสา,Pong Sa
5803,580302,เวียงเหนือ,Wiang Nuea
